"workflow_id","display_name","specialty","risk_tier","source_status","verdict","p0","p1","p2","p3","finding_codes"
"derm-skin-lesion-review","Skin lesion review","Dermatology","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-hair-loss","Hair loss","Dermatology","tier_2","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ophth-red-eye","Red eye","Ophthalmology","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ophth-eye-pain","Eye pain","Ophthalmology","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ophth-vision-change","Vision change","Ophthalmology","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ophth-eye-discharge","Eye discharge","Ophthalmology","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ophth-contact-lens-complaint","Contact lens-related complaint","Ophthalmology","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ophth-eye-trauma","Eye trauma","Ophthalmology","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-anxiety","Anxiety","Psychiatry / Mental Health","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-low-mood","Low mood","Psychiatry / Mental Health","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-sleep-difficulty","Sleep difficulty","Psychiatry / Mental Health","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-stress-symptoms","Stress-related symptoms","Psychiatry / Mental Health","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-panic-symptoms","Panic symptoms","Psychiatry / Mental Health","tier_2","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"psych-medication-followup","Medication follow-up","Psychiatry / Mental Health","tier_2","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"urgent-minor-trauma","Minor trauma","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"urgent-wound-care-laceration","Wound care / laceration","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"urgent-burn-assessment","Burn assessment","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"urgent-allergic-reaction","Allergic reaction","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"urgent-head-injury","Head injury","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"urgent-chest-pain","Chest pain","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"urgent-shortness-of-breath","Shortness of breath","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"urgent-abdominal-pain","Abdominal pain","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"urgent-syncope","Syncope","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"urgent-fever-suspected-infection","Fever / Suspected infection","Emergency / Urgent Care","tier_4","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"cardio-chest-pain","Chest pain","Cardiology","tier_4","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"cardio-palpitations","Palpitations","Cardiology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"cardio-hypertension-followup","Hypertension follow-up","Cardiology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"cardio-heart-failure-followup","Heart failure follow-up","Cardiology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"cardio-ecg-review","ECG review","Cardiology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"cardio-dyspnea","Dyspnea","Cardiology","tier_3","source_gap","failed","4","0","2","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"cardio-lipid-followup","Lipid follow-up","Cardiology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"cardio-post-pci-followup","Post-PCI follow-up","Cardiology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"cardio-syncope","Syncope","Cardiology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"cardio-murmur-documentation","Murmur documentation","Cardiology","tier_3","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"neuro-headache","Headache","Neurology","tier_3","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"neuro-migraine-followup","Migraine follow-up","Neurology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"neuro-seizure-followup","Seizure follow-up","Neurology","tier_4","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"neuro-dizziness","Dizziness","Neurology","tier_3","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"neuro-weakness","Weakness","Neurology","tier_3","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"neuro-numbness-tingling","Numbness/tingling","Neurology","tier_3","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"neuro-tremor","Tremor","Neurology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"neuro-neuropathy-followup","Neuropathy follow-up","Neurology","tier_3","source_gap","failed","4","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"neuro-stroke-tia-followup","Stroke/TIA follow-up","Neurology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"neuro-memory-concern","Memory concern","Neurology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-asthma-followup","Asthma follow-up","Respiratory / Pulmonology","tier_3","source_mapped_with_gaps","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-copd-followup","COPD follow-up","Respiratory / Pulmonology","tier_3","source_mapped_with_gaps","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY | ungraded:SOURCE_MISSING_PUBLICATION_DATE"
"resp-chronic-cough","Chronic cough","Respiratory / Pulmonology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-dyspnea","Dyspnea","Respiratory / Pulmonology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-wheeze","Wheeze","Respiratory / Pulmonology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-pneumonia-followup","Pneumonia follow-up","Respiratory / Pulmonology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-sleep-apnea-symptoms","Sleep apnea symptoms","Respiratory / Pulmonology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-hemoptysis-documentation","Hemoptysis documentation","Respiratory / Pulmonology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-smoking-history-note","Smoking history note","Respiratory / Pulmonology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"resp-pulmonary-function-review","Pulmonary function review","Respiratory / Pulmonology","tier_3","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"gastro-gerd","GERD","Gastroenterology","tier_2","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"gastro-abdominal-pain","Abdominal pain","Gastroenterology","tier_2","source_gap","failed","5","0","2","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:BROAD_ALIAS_REVIEW | P2:GENERIC_PROMPT_DENSITY"
"gastro-ibs-symptoms","IBS symptoms","Gastroenterology","tier_2","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"gastro-constipation","Constipation","Gastroenterology","tier_2","source_mapped_with_gaps","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY | ungraded:SOURCE_MISSING_PUBLICATION_DATE"
"gastro-diarrhea","Diarrhea","Gastroenterology","tier_2","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"gastro-rectal-bleeding","Rectal bleeding","Gastroenterology","tier_4","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"gastro-liver-enzyme-review","Liver enzyme review","Gastroenterology","tier_2","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"gastro-jaundice-documentation","Jaundice documentation","Gastroenterology","tier_2","source_gap","failed","5","0","1","0","P0:PRECONFIRMED_PRECHECKED_FOLLOW_UP | P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_RELEVANT_NEGATIVES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
