"workflow_number","workflow_id","workflow_title","specialty","item_id","item_category","item_type","item_text","activation_state","current_evidence_status","currently_associated_source_ids","current_uae_applicability_status","safety_classification","clinician_review_required","safety_review_required","candidate_count","candidate_evidence_links"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--plan-documentation-option--1-3-gp-fever-urti-salt-gargle","plan_options","plan_documentation_option","Salt water gargle/rinse advice documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--plan-documentation-option--2-1-gp-fever-urti-antipyretic","plan_options","plan_documentation_option","Antipyretic plan documented if clinician decided.","conditional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--plan-documentation-option--2-2-gp-fever-urti-antibiotic","plan_options","plan_documentation_option","Antibiotic plan documented if clinician decided.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--plan-documentation-option--3-1-gp-fever-urti-return-precautions","plan_options","plan_documentation_option","Return precautions documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","escalation_or_safety_net","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--plan-documentation-option--4-1-gp-fever-urti-follow-up","plan_options","plan_documentation_option","Follow-up arranged documented if clinician decided.","conditional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--1-1-gp-fever-urti-supportive-advice","medication_options","medication_documentation_option","Supportive care advice documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--1-2-gp-fever-urti-hydration","medication_options","medication_documentation_option","Hydration advice documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--1-3-gp-fever-urti-rest","medication_options","medication_documentation_option","Rest advice documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--1-4-gp-fever-urti-salt-gargle","medication_options","medication_documentation_option","Salt water gargle/rinse advice documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--2-1-gp-fever-urti-antipyretic","medication_options","medication_documentation_option","Antipyretic plan documented if decided by clinician.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--2-2-gp-fever-urti-antibiotic","medication_options","medication_documentation_option","Antibiotic plan documented if decided by clinician.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--3-1-gp-fever-urti-return-precautions","medication_options","medication_documentation_option","Return precautions documented if discussed.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--4-1-gp-fever-urti-follow-up-3d","medication_options","medication_documentation_option","Follow-up in 3 days if not improving.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"1","gp-fever-urti","Fever","General Medicine / GP","gp-fever-urti--medication-documentation-option--4-2-gp-fever-urti-follow-up-sooner","medication_options","medication_documentation_option","Sooner if symptoms worsen.","conditional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--workflow-presentation--chief-complaint","workflow_identity","workflow_presentation","Cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--legacy-diagnosis-label--diagnosis","workflow_identity","legacy_diagnosis_label","Acute bronchitis","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-1","aliases_and_matching_terms","matching_alias","Cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-2","aliases_and_matching_terms","matching_alias","dry cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-3","aliases_and_matching_terms","matching_alias","productive cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-4","aliases_and_matching_terms","matching_alias","barking cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-5","aliases_and_matching_terms","matching_alias","persistent cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-6","aliases_and_matching_terms","matching_alias","Acute bronchitis","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-7","aliases_and_matching_terms","matching_alias","bronchitis","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-8","aliases_and_matching_terms","matching_alias","chest cold","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-9","aliases_and_matching_terms","matching_alias","Persistent cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-10","aliases_and_matching_terms","matching_alias","chronic cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-11","aliases_and_matching_terms","matching_alias","lingering cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-12","aliases_and_matching_terms","matching_alias","cough not improving","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-13","aliases_and_matching_terms","matching_alias","Chesty cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-14","aliases_and_matching_terms","matching_alias","congested cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-15","aliases_and_matching_terms","matching_alias","phlegm cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--matching-alias--alias-16","aliases_and_matching_terms","matching_alias","mucus","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--chip-symptoms--gp-cough-s1","chips","chip_symptoms","cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--chip-symptoms--gp-cough-s2","chips","chip_symptoms","dry cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--chip-symptoms--gp-cough-s3","chips","chip_symptoms","productive cough","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"2","gp-cough","Cough","General Medicine / GP","gp-cough--chip-symptoms--gp-cough-s4","chips","chip_symptoms","sputum color noted","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
